Enroll,READING,WRITING,LISTENING,ORAL,FINAL,NIVEL,adm_administration_date
47957,19,13,11,19,C,2,2/15/20 15:00
48046,20,14,15,20,B,2,2/15/20 15:00
48089,14,7,12,16,D,2,2/15/20 15:00
48101,18,9,12,14,D,2,2/15/20 15:00
48145,19,8,14,13,C,2,2/15/20 15:00
48160,18,11,17,13,C,2,2/15/20 15:00
48254,10,8,11,10,E,2,2/15/20 15:00
48286,16,5,12,10,E,2,2/15/20 15:00
48463,22,12,14,12,C,2,2/15/20 15:00
48477,14,7,11,10,E,2,2/15/20 15:00
48574,19,14,15,14,C,2,2/15/20 15:00
48700,20,14,15,20,B,2,2/15/20 15:00
48712,19,13,15,18,C,2,2/15/20 15:00
48729,9,7,10,8,E,2,2/15/20 15:00
48774,20,14,15,18,B,2,2/15/20 15:00
48788,20,12,18,15,B,2,2/15/20 15:00
48854,24,14,19,20,A,2,2/15/20 15:00
48867,9,3,7,6,E,2,2/15/20 15:00
48872,23,14,15,20,B,2,2/15/20 15:00
48880,12,7,14,17,D,2,2/15/20 15:00
48911,12,4,6,9,E,2,2/15/20 15:00
49009,24,15,16,14,B,2,2/15/20 15:00
49013,13,7,10,0,E,2,2/15/20 15:00
49017,14,11,8,15,D,2,2/15/20 15:00
49026,21,10,15,16,C,2,2/15/20 15:00
49029,19,13,17,17,B,2,2/15/20 15:00
46643,18,14,13,18,C,2,2/15/20 15:00
46871,14,4,12,6,E,2,2/15/20 15:00
46901,19,7,15,12,C,2,2/15/20 15:00
46967,18,14,18,15,C,2,2/15/20 15:00
47015,21,13,14,18,C,2,2/15/20 15:00
47041,18,13,12,13,C,2,2/15/20 15:00
47090,12,6,12,7,E,2,2/15/20 15:00
47094,24,15,20,19,A,2,2/15/20 15:00
47134,9,10,6,13,D,2,2/15/20 15:00
47245,20,13,17,18,B,2,2/15/20 15:00
47255,20,14,15,18,B,2,2/15/20 15:00
47525,20,11,13,9,D,2,2/15/20 15:00
47536,19,12,11,13,C,2,2/15/20 15:00
47681,10,3,9,10,E,2,2/15/20 15:00
47698,17,13,13,11,C,2,2/15/20 15:00
47705,16,11,14,15,C,2,2/15/20 15:00
47740,22,11,13,16,C,2,2/15/20 15:00
47764,18,12,13,13,C,2,2/15/20 15:00
47771,12,8,15,14,D,2,2/15/20 15:00
47804,21,14,18,18,B,2,2/15/20 15:00
47835,19,10,15,17,C,2,2/15/20 15:00
47841,22,15,15,20,B,2,2/15/20 15:00
47851,18,11,18,12,C,2,2/15/20 15:00
47900,14,6,11,12,D,2,2/15/20 15:00
47901,21,15,16,20,B,2,2/15/20 15:00
47909,19,12,17,15,B,2,2/15/20 15:00
47911,21,13,15,20,B,2,2/15/20 15:00
47944,20,10,15,16,C,2,2/15/20 15:00
47959,20,14,17,11,C,2,2/15/20 15:00
47975,9,6,9,10,E,2,2/15/20 15:00
47996,21,15,19,13,B,2,2/15/20 15:00
48000,19,10,15,20,C,2,2/15/20 15:00
48007,18,7,17,18,C,2,2/15/20 15:00
48017,15,7,17,18,C,2,2/15/20 15:00
48044,14,10,15,17,C,2,2/15/20 15:00
48070,21,15,14,14,B,2,2/15/20 15:00
48077,15,5,11,13,D,2,2/15/20 15:00
48085,20,11,13,19,C,2,2/15/20 15:00
48088,19,4,11,10,E,2,2/15/20 15:00
48091,20,10,12,17,C,2,2/15/20 15:00
48098,17,10,13,20,C,2,2/15/20 15:00
48126,15,3,13,16,D,2,2/15/20 15:00
48222,18,11,15,15,C,2,2/15/20 15:00
48364,17,13,13,20,C,2,2/15/20 15:00
48366,21,15,15,19,B,2,2/15/20 15:00
48396,22,13,18,16,B,2,2/15/20 15:00
48414,22,15,16,14,B,2,2/15/20 15:00
48422,11,8,14,13,D,2,2/15/20 15:00
48434,16,10,16,20,C,2,2/15/20 15:00
48456,16,5,10,11,D,2,2/15/20 15:00
48460,19,12,14,15,C,2,2/15/20 15:00
48471,19,9,12,19,C,2,2/15/20 15:00
48487,14,13,14,19,C,2,2/15/20 15:00
48499,21,9,14,17,C,2,2/15/20 15:00
48515,15,8,14,12,D,2,2/15/20 15:00
48524,20,14,17,20,B,2,2/15/20 15:00
48592,15,9,11,15,D,2,2/15/20 15:00
48607,16,11,12,16,C,2,2/15/20 15:00
48616,22,16,18,20,A,2,2/15/20 15:00
48626,10,4,6,0,E,2,2/15/20 15:00
48633,22,13,15,19,B,2,2/15/20 15:00
48668,23,13,19,19,A,2,2/15/20 15:00
48677,11,9,7,17,D,2,2/15/20 15:00
48679,20,9,13,20,C,2,2/15/20 15:00
48682,16,11,13,15,C,2,2/15/20 15:00
48709,15,10,11,15,D,2,2/15/20 15:00
48786,24,14,17,20,A,2,2/15/20 15:00
48814,22,11,15,17,B,2,2/15/20 15:00
48837,23,14,17,20,A,2,2/15/20 15:00
48845,20,14,16,19,C,2,2/15/20 15:00
48899,16,8,12,20,D,2,2/15/20 15:00
49018,24,15,18,18,A,2,2/15/20 15:00
46625,19,11,15,13,C,2,2/15/20 15:00
46626,15,13,11,17,D,2,2/15/20 15:00
46628,14,9,11,13,D,2,2/15/20 15:00
46634,12,7,13,15,D,2,2/15/20 15:00
46644,19,13,13,17,C,2,2/15/20 15:00
46648,20,13,18,20,B,2,2/15/20 15:00
46653,13,7,11,14,D,2,2/15/20 15:00
46663,12,9,11,14,D,2,2/15/20 15:00
46687,18,12,14,20,C,2,2/15/20 15:00
46697,22,15,17,15,B,2,2/15/20 15:00
46701,23,15,19,20,A,2,2/15/20 15:00
46717,17,14,12,15,C,2,2/15/20 15:00
46718,19,14,17,20,B,2,2/15/20 15:00
46733,18,13,16,18,C,2,2/15/20 15:00
46742,22,15,18,20,A,2,2/15/20 15:00
46746,20,11,14,15,C,2,2/15/20 15:00
46751,21,15,18,18,B,2,2/15/20 15:00
46761,13,3,11,13,D,2,2/15/20 15:00
46765,15,11,13,17,D,2,2/15/20 15:00
46766,16,11,8,10,E,2,2/15/20 15:00
46768,14,8,7,8,E,2,2/15/20 15:00
46770,19,12,11,19,C,2,2/15/20 15:00
46789,19,14,18,14,B,2,2/15/20 15:00
46790,19,15,17,18,B,2,2/15/20 15:00
46794,15,6,9,9,E,2,2/15/20 15:00
46798,15,11,8,7,E,2,2/15/20 15:00
46807,19,11,13,11,C,2,2/15/20 15:00
46819,20,14,19,13,C,2,2/15/20 15:00
46827,11,7,9,9,E,2,2/15/20 15:00
46842,10,7,10,7,E,2,2/15/20 15:00
46847,18,11,11,5,D,2,2/15/20 15:00
46850,19,12,12,17,C,2,2/15/20 15:00
46851,18,14,16,20,C,2,2/15/20 15:00
46860,17,6,12,11,D,2,2/15/20 15:00
46879,13,8,11,12,D,2,2/15/20 15:00
46890,18,8,8,8,E,2,2/15/20 15:00
46893,18,7,13,13,C,2,2/15/20 15:00
46914,20,13,14,13,C,2,2/15/20 15:00
46928,20,11,15,16,C,2,2/15/20 15:00
46942,14,11,16,16,C,2,2/15/20 15:00
46946,12,6,8,8,E,2,2/15/20 15:00
46958,13,5,11,5,E,2,2/15/20 15:00
46965,23,15,16,20,B,2,2/15/20 15:00
46968,22,12,19,17,B,2,2/15/20 15:00
46970,10,6,7,7,E,2,2/15/20 15:00
46974,19,13,13,16,C,2,2/15/20 15:00
46987,8,2,10,5,E,2,2/15/20 15:00
46994,20,11,14,12,C,2,2/15/20 15:00
47017,16,5,13,6,E,2,2/15/20 15:00
47022,18,12,16,15,C,2,2/15/20 15:00
47038,20,14,15,19,C,2,2/15/20 15:00
47044,15,10,13,12,D,2,2/15/20 15:00
47049,21,13,17,18,B,2,2/15/20 15:00
47052,15,10,14,14,D,2,2/15/20 15:00
47066,13,10,14,13,D,2,2/15/20 15:00
47098,12,6,11,5,E,2,2/15/20 15:00
47099,13,8,11,11,D,2,2/15/20 15:00
47104,15,12,13,13,C,2,2/15/20 15:00
47106,18,10,15,14,C,2,2/15/20 15:00
47108,18,15,14,14,C,2,2/15/20 15:00
47141,12,8,12,10,E,2,2/15/20 15:00
47153,14,12,15,14,C,2,2/15/20 15:00
47163,19,12,15,15,C,2,2/15/20 15:00
47182,22,12,15,18,B,2,2/15/20 15:00
47193,19,9,13,17,C,2,2/15/20 15:00
47999,11,4,8,0,E,2,2/15/20 15:00
48032,18,14,12,18,C,2,2/15/20 15:00
48169,7,3,7,11,D,2,2/15/20 15:00
48171,22,11,14,17,C,2,2/15/20 15:00
48193,22,11,14,16,C,2,2/15/20 15:00
48202,15,10,9,14,D,2,2/15/20 15:00
48203,11,8,9,5,E,2,2/15/20 15:00
48224,17,14,18,18,B,2,2/15/20 15:00
48230,22,14,17,20,B,2,2/15/20 15:00
48238,17,10,15,14,C,2,2/15/20 15:00
48249,19,5,11,15,D,2,2/15/20 15:00
48266,14,4,13,13,D,2,2/15/20 15:00
48273,22,13,14,14,C,2,2/15/20 15:00
48276,19,11,15,19,C,2,2/15/20 15:00
48316,12,8,11,10,E,2,2/15/20 15:00
48317,17,12,12,20,C,2,2/15/20 15:00
48319,17,8,10,19,D,2,2/15/20 15:00
48357,16,7,12,8,E,2,2/15/20 15:00
48375,12,2,4,5,E,2,2/15/20 15:00
48534,11,6,8,7,E,2,2/15/20 15:00
48545,11,10,12,20,D,2,2/15/20 15:00
48559,13,8,10,10,E,2,2/15/20 15:00
48568,21,14,14,13,C,2,2/15/20 15:00
48722,9,2,9,0,E,2,2/15/20 15:00
48751,14,4,10,6,E,2,2/15/20 15:00
46665,16,9,12,13,D,2,2/15/20 15:00
46773,8,4,7,0,E,2,2/15/20 15:00
46854,10,5,7,0,E,2,2/15/20 15:00
46922,21,15,17,20,B,2,2/15/20 15:00
46941,13,6,13,15,D,2,2/15/20 15:00
46951,21,12,15,17,C,2,2/15/20 15:00
46984,22,12,19,20,B,2,2/15/20 15:00
47007,20,11,16,20,C,2,2/15/20 15:00
47019,17,10,15,11,C,2,2/15/20 15:00
47187,9,5,6,0,E,2,2/15/20 15:00
47322,16,11,14,15,C,2,2/15/20 15:00
47372,14,10,12,20,D,2,2/15/20 15:00
47432,21,12,14,16,C,2,2/15/20 15:00
47438,12,7,8,15,D,2,2/15/20 15:00
47489,19,13,18,20,B,2,2/15/20 15:00
47550,19,13,13,20,C,2,2/15/20 15:00
47579,22,14,17,17,B,2,2/15/20 15:00
47687,22,13,16,19,B,2,2/15/20 15:00
47747,19,11,18,20,C,2,2/15/20 15:00
47752,15,9,10,13,D,2,2/15/20 15:00
47773,18,12,14,11,C,2,2/15/20 15:00
47779,17,12,12,14,C,2,2/15/20 15:00
47838,18,3,12,11,D,2,2/15/20 15:00
47870,20,12,10,20,C,2,2/15/20 15:00
47872,15,9,11,18,D,2,2/15/20 15:00
47881,21,12,15,13,C,2,2/15/20 15:00
47882,17,10,15,11,C,2,2/15/20 15:00
47891,20,14,13,16,C,2,2/15/20 15:00
47994,20,12,15,18,C,2,2/15/20 15:00
48110,15,12,15,13,C,2,2/15/20 15:00
48129,19,13,16,19,C,2,2/15/20 15:00
48164,11,7,10,11,D,2,2/15/20 15:00
48172,15,6,11,10,E,2,2/15/20 15:00
48191,11,4,7,5,E,2,2/15/20 15:00
48194,9,3,9,6,E,2,2/15/20 15:00
48221,20,12,12,13,C,2,2/15/20 15:00
48240,16,8,11,14,D,2,2/15/20 15:00
48334,14,4,7,10,E,2,2/15/20 15:00
48480,12,9,9,9,E,2,2/15/20 15:00
46629,15,11,15,12,C,2,2/15/20 15:00
46639,14,5,9,13,D,2,2/15/20 15:00
46641,18,11,13,18,C,2,2/15/20 15:00
46650,21,13,16,11,C,2,2/15/20 15:00
46656,18,11,14,9,D,2,2/15/20 15:00
46674,10,5,8,11,D,2,2/15/20 15:00
46679,16,8,10,8,E,2,2/15/20 15:00
46681,21,14,13,18,B,2,2/15/20 15:00
46685,20,11,12,13,C,2,2/15/20 15:00
46708,19,13,14,18,C,2,2/15/20 15:00
46720,14,6,9,6,E,2,2/15/20 15:00
46732,14,8,13,12,D,2,2/15/20 15:00
46736,21,12,13,16,C,2,2/15/20 15:00
46767,14,10,12,12,D,2,2/15/20 15:00
46775,10,6,12,13,D,2,2/15/20 15:00
46806,21,13,16,20,B,2,2/15/20 15:00
46814,15,11,14,10,D,2,2/15/20 15:00
46815,19,11,17,15,C,2,2/15/20 15:00
46833,21,13,11,19,C,2,2/15/20 15:00
46835,19,10,15,12,C,2,2/15/20 15:00
46837,14,9,12,16,D,2,2/15/20 15:00
46841,21,14,15,20,B,2,2/15/20 15:00
46859,11,6,11,10,E,2,2/15/20 15:00
46864,23,12,14,15,C,2,2/15/20 15:00
46891,22,15,19,20,A,2,2/15/20 15:00
46896,23,15,18,20,A,2,2/15/20 15:00
46912,22,14,18,11,C,2,2/15/20 15:00
46921,13,10,12,5,E,2,2/15/20 15:00
46935,21,15,13,19,B,2,2/15/20 15:00
46938,13,9,11,11,D,2,2/15/20 15:00
46943,17,11,17,12,C,2,2/15/20 15:00
46957,14,7,15,18,D,2,2/15/20 15:00
46976,22,11,11,18,C,2,2/15/20 15:00
46989,12,11,16,15,D,2,2/15/20 15:00
46992,15,8,13,11,D,2,2/15/20 15:00
46999,20,11,16,16,C,2,2/15/20 15:00
47018,16,11,14,15,C,2,2/15/20 15:00
47024,16,9,14,14,D,2,2/15/20 15:00
47027,16,15,14,15,C,2,2/15/20 15:00
47029,11,7,13,11,D,2,2/15/20 15:00
47036,20,12,14,19,C,2,2/15/20 15:00
47061,21,14,13,20,B,2,2/15/20 15:00
47067,20,12,14,20,C,2,2/15/20 15:00
47070,15,11,16,20,C,2,2/15/20 15:00
47076,17,14,14,18,C,2,2/15/20 15:00
47077,12,7,11,15,D,2,2/15/20 15:00
47084,23,14,17,20,A,2,2/15/20 15:00
47103,14,10,8,13,D,2,2/15/20 15:00
47113,13,2,7,5,E,2,2/15/20 15:00
47149,21,13,15,14,C,2,2/15/20 15:00
47151,15,5,14,20,D,2,2/15/20 15:00
47161,23,13,18,20,B,2,2/15/20 15:00
47168,20,15,18,20,B,2,2/15/20 15:00
47172,17,4,9,11,D,2,2/15/20 15:00
47183,21,13,16,20,B,2,2/15/20 15:00
47188,18,12,13,20,C,2,2/15/20 15:00
47200,14,12,16,17,C,2,2/15/20 15:00
47217,12,4,9,14,D,2,2/15/20 15:00
47232,19,12,15,14,C,2,2/15/20 15:00
47238,21,12,16,20,B,2,2/15/20 15:00
47253,10,6,12,16,D,2,2/15/20 15:00
47274,10,4,8,11,D,2,2/15/20 15:00
47349,21,12,13,16,C,2,2/15/20 15:00
47357,23,15,16,20,A,2,2/15/20 15:00
47359,12,8,11,11,D,2,2/15/20 15:00
47367,12,4,11,15,D,2,2/15/20 15:00
47375,17,10,15,15,C,2,2/15/20 15:00
47395,17,10,9,15,D,2,2/15/20 15:00
47423,20,10,11,19,C,2,2/15/20 15:00
47444,6,6,8,12,D,2,2/15/20 15:00
47445,8,4,7,0,E,2,2/15/20 15:00
47456,10,7,12,11,D,2,2/15/20 15:00
47459,18,11,16,19,C,2,2/15/20 15:00
47465,15,10,12,15,D,2,2/15/20 15:00
47470,12,8,8,16,D,2,2/15/20 15:00
47483,20,11,17,20,C,2,2/15/20 15:00
47488,10,5,7,10,E,2,2/15/20 15:00
47491,21,15,17,20,B,2,2/15/20 15:00
47511,16,9,14,17,C,2,2/15/20 15:00
47527,19,11,12,15,C,2,2/15/20 15:00
47538,14,5,6,16,D,2,2/15/20 15:00
47540,12,4,9,13,D,2,2/15/20 15:00
47558,21,12,15,20,B,2,2/15/20 15:00
47570,19,8,8,11,D,2,2/15/20 15:00
47574,21,14,16,17,B,2,2/15/20 15:00
47576,23,16,17,19,A,2,2/15/20 15:00
47582,16,7,9,15,D,2,2/15/20 15:00
47589,13,9,14,20,D,2,2/15/20 15:00
47590,17,14,14,20,C,2,2/15/20 15:00
47966,15,9,12,15,D,2,2/15/20 15:00
47979,15,13,11,19,C,2,2/15/20 15:00
47980,19,13,10,19,C,2,2/15/20 15:00
47985,7,6,6,12,D,2,2/15/20 15:00
48033,21,13,18,18,B,2,2/15/20 15:00
48187,16,6,10,8,E,2,2/15/20 15:00
48189,11,9,9,13,D,2,2/15/20 15:00
48219,15,8,15,16,D,2,2/15/20 15:00
48225,13,3,11,13,D,2,2/15/20 15:00
48244,21,8,16,20,C,2,2/15/20 15:00
48246,14,7,8,9,E,2,2/15/20 15:00
48262,11,7,10,16,D,2,2/15/20 15:00
48274,12,13,13,20,C,2,2/15/20 15:00
48282,10,6,9,13,D,2,2/15/20 15:00
48284,17,12,8,11,D,2,2/15/20 15:00
48287,14,8,11,20,D,2,2/15/20 15:00
48301,18,11,15,20,C,2,2/15/20 15:00
48498,18,11,12,20,C,2,2/15/20 15:00
48529,11,7,12,18,D,2,2/15/20 15:00
48555,16,10,15,20,C,2,2/15/20 15:00
48558,19,13,11,20,C,2,2/15/20 15:00
48648,21,13,13,20,C,2,2/15/20 15:00
48815,17,10,15,20,C,2,2/15/20 15:00
48989,16,5,12,16,D,2,2/15/20 15:00
48997,10,7,12,16,D,2,2/15/20 15:00
46652,18,7,13,15,D,2,2/15/20 15:00
46660,19,11,15,12,C,2,2/15/20 15:00
46677,18,12,17,16,C,2,2/15/20 15:00
46744,17,11,12,16,C,2,2/15/20 15:00
46757,22,13,17,20,B,2,2/15/20 15:00
46760,20,13,16,14,C,2,2/15/20 15:00
46774,14,13,11,14,C,2,2/15/20 15:00
46795,19,9,15,15,C,2,2/15/20 15:00
46800,12,5,12,12,D,2,2/15/20 15:00
46824,19,7,12,10,D,2,2/15/20 15:00
46826,17,6,10,11,D,2,2/15/20 15:00
46834,18,4,11,6,E,2,2/15/20 15:00
46838,12,7,13,13,D,2,2/15/20 15:00
46839,20,10,12,17,C,2,2/15/20 15:00
46856,18,10,12,16,C,2,2/15/20 15:00
46857,13,7,13,7,E,2,2/15/20 15:00
46858,23,15,18,20,A,2,2/15/20 15:00
46862,16,10,17,17,C,2,2/15/20 15:00
46870,9,6,11,6,E,2,2/15/20 15:00
46877,16,6,8,12,D,2,2/15/20 15:00
46882,11,4,16,14,D,2,2/15/20 15:00
46883,22,12,17,20,B,2,2/15/20 15:00
46892,19,13,17,17,B,2,2/15/20 15:00
46924,7,3,6,0,E,2,2/15/20 15:00
46926,11,8,6,14,D,2,2/15/20 15:00
46927,10,9,14,12,D,2,2/15/20 15:00
46930,6,4,9,5,E,2,2/15/20 15:00
46931,18,12,16,20,C,2,2/15/20 15:00
46940,17,11,11,11,C,2,2/15/20 15:00
46945,14,6,12,9,E,2,2/15/20 15:00
46952,17,11,13,12,C,2,2/15/20 15:00
46954,23,14,18,18,A,2,2/15/20 15:00
47008,20,13,18,19,B,2,2/15/20 15:00
47014,18,10,16,12,C,2,2/15/20 15:00
47030,17,6,10,15,D,2,2/15/20 15:00
47033,20,15,17,12,C,2,2/15/20 15:00
47059,12,8,10,12,D,2,2/15/20 15:00
47068,17,9,13,10,D,2,2/15/20 15:00
47092,19,9,14,11,C,2,2/15/20 15:00
47101,16,9,14,12,C,2,2/15/20 15:00
47121,19,14,15,13,C,2,2/15/20 15:00
47139,17,7,14,10,D,2,2/15/20 15:00
47213,17,10,13,17,C,2,2/15/20 15:00
47219,13,10,10,13,D,2,2/15/20 15:00
47224,20,14,18,17,B,2,2/15/20 15:00
47229,17,9,12,12,C,2,2/15/20 15:00
47241,13,4,10,12,D,2,2/15/20 15:00
47243,22,9,17,20,C,2,2/15/20 15:00
47261,21,14,15,19,C,2,2/15/20 15:00
47263,17,8,17,17,C,2,2/15/20 15:00
47267,14,4,10,13,D,2,2/15/20 15:00
47278,16,10,13,6,E,2,2/15/20 15:00
47300,24,15,20,20,A,2,2/15/20 15:00
47310,15,5,10,10,E,2,2/15/20 15:00
47311,20,13,15,15,C,2,2/15/20 15:00
47335,16,10,12,14,D,2,2/15/20 15:00
47360,15,4,10,8,E,2,2/15/20 15:00
47366,19,8,13,14,C,2,2/15/20 15:00
47384,17,10,12,17,C,2,2/15/20 15:00
47392,20,12,18,17,B,2,2/15/20 15:00
47393,17,13,17,17,C,2,2/15/20 15:00
47398,20,16,19,20,B,2,2/15/20 15:00
47402,14,10,15,19,C,2,2/15/20 15:00
47428,14,9,16,9,E,2,2/15/20 15:00
47429,18,13,13,18,C,2,2/15/20 15:00
47433,15,11,15,13,C,2,2/15/20 15:00
47446,15,6,11,11,D,2,2/15/20 15:00
47448,20,12,12,11,C,2,2/15/20 15:00
47460,17,10,12,16,C,2,2/15/20 15:00
47477,20,11,14,13,C,2,2/15/20 15:00
47480,22,11,16,17,B,2,2/15/20 15:00
47485,16,6,10,11,D,2,2/15/20 15:00
47520,19,11,14,18,C,2,2/15/20 15:00
47521,23,13,15,16,B,2,2/15/20 15:00
47522,22,15,16,16,B,2,2/15/20 15:00
47524,18,10,9,13,D,2,2/15/20 15:00
47568,17,14,12,16,C,2,2/15/20 15:00
47753,21,15,16,16,B,2,2/15/20 15:00
47792,19,12,17,19,B,2,2/15/20 15:00
48013,11,3,11,8,E,2,2/15/20 15:00
48102,15,5,10,12,D,2,2/15/20 15:00
48150,15,8,11,10,E,2,2/15/20 15:00
48154,12,9,13,10,E,2,2/15/20 15:00
48176,21,14,17,20,B,2,2/15/20 15:00
48211,16,10,12,10,E,2,2/15/20 15:00
48218,14,9,10,15,D,2,2/15/20 15:00
48226,22,12,18,17,B,2,2/15/20 15:00
48227,20,12,15,18,C,2,2/15/20 15:00
48293,16,7,11,11,D,2,2/15/20 15:00
48311,14,7,10,14,D,2,2/15/20 15:00
48446,22,14,15,15,B,2,2/15/20 15:00
48466,15,6,12,11,D,2,2/15/20 15:00
48532,17,12,13,15,C,2,2/15/20 15:00
48537,14,7,12,11,D,2,2/15/20 15:00
48538,18,10,14,20,C,2,2/15/20 15:00
48631,14,2,13,16,D,2,2/15/20 15:00
48730,18,11,14,5,D,2,2/15/20 15:00
48732,18,10,13,17,C,2,2/15/20 15:00
48736,16,9,14,12,C,2,2/15/20 15:00
48737,20,9,13,15,C,2,2/15/20 15:00
48742,9,4,4,7,E,2,2/15/20 15:00
48744,15,10,13,13,C,2,2/15/20 15:00
48749,20,13,15,19,C,2,2/15/20 15:00
48750,17,10,10,10,E,2,2/15/20 15:00
48757,12,7,9,12,D,2,2/15/20 15:00
48760,12,6,11,15,D,2,2/15/20 15:00
48762,12,10,8,13,D,2,2/15/20 15:00
48766,10,7,9,5,E,2,2/15/20 15:00
48780,22,15,17,16,B,2,2/15/20 15:00
48823,17,7,12,10,E,2,2/15/20 15:00
48885,23,15,17,20,A,2,2/15/20 15:00
48887,18,9,14,13,C,2,2/15/20 15:00
48888,22,14,20,20,A,2,2/15/20 15:00
48889,20,13,18,19,B,2,2/15/20 15:00
46698,17,16,16,10,E,3,3/7/20 15:00
46709,15,13,10,14,D,3,3/7/20 15:00
46900,10,4,6,5,E,3,3/7/20 15:00
47365,16,22,18,18,C,3,3/7/20 15:00
47436,17,22,21,18,C,3,3/7/20 15:00
47502,16,31,21,20,B,3,3/7/20 15:00
47822,3,6,7,7,E,3,3/7/20 15:00
47824,12,15,14,16,D,3,3/7/20 15:00
47867,14,18,11,19,D,3,3/7/20 15:00
47871,16,21,23,20,C,3,3/7/20 15:00
48280,11,27,20,19,C,3,3/7/20 15:00
48443,8,17,12,15,D,3,3/7/20 15:00
48565,12,27,19,20,C,3,3/7/20 15:00
48747,8,7,6,5,E,3,3/7/20 15:00
48770,16,19,18,18,C,3,3/7/20 15:00
46627,19,36,19,19,A,3,3/7/20 15:00
46631,10,19,18,14,D,3,3/7/20 15:00
46636,9,16,10,11,D,3,3/7/20 15:00
46637,17,24,21,15,C,3,3/7/20 15:00
46649,19,32,24,20,A,3,3/7/20 15:00
46654,11,24,19,20,C,3,3/7/20 15:00
46703,13,30,15,20,C,3,3/7/20 15:00
46715,9,11,12,16,D,3,3/7/20 15:00
46728,17,31,19,12,C,3,3/7/20 15:00
46737,16,25,22,19,C,3,3/7/20 15:00
46778,17,24,14,20,C,3,3/7/20 15:00
46791,11,18,15,11,D,3,3/7/20 15:00
46810,13,12,10,7,E,3,3/7/20 15:00
46903,16,29,19,18,B,3,3/7/20 15:00
46944,16,32,24,20,A,3,3/7/20 15:00
46960,14,21,7,6,E,3,3/7/20 15:00
47020,14,20,14,17,C,3,3/7/20 15:00
47062,17,23,23,17,B,3,3/7/20 15:00
47109,17,29,19,20,B,3,3/7/20 15:00
47126,12,19,18,20,D,3,3/7/20 15:00
47152,14,19,19,13,C,3,3/7/20 15:00
47174,13,24,22,16,C,3,3/7/20 15:00
47242,12,11,12,14,D,3,3/7/20 15:00
47266,12,18,14,12,D,3,3/7/20 15:00
47376,15,21,17,16,C,3,3/7/20 15:00
47377,11,22,22,17,C,3,3/7/20 15:00
47417,15,21,15,15,C,3,3/7/20 15:00
47458,8,6,9,10,E,3,3/7/20 15:00
47503,10,12,5,13,D,3,3/7/20 15:00
47513,12,27,19,12,C,3,3/7/20 15:00
47531,13,19,19,15,D,3,3/7/20 15:00
47544,11,28,16,12,C,3,3/7/20 15:00
47565,18,29,21,15,B,3,3/7/20 15:00
47577,12,28,13,19,C,3,3/7/20 15:00
47603,11,11,19,14,D,3,3/7/20 15:00
47653,7,8,10,11,D,3,3/7/20 15:00
47663,12,14,16,14,D,3,3/7/20 15:00
47665,16,18,17,14,C,3,3/7/20 15:00
47666,19,30,22,15,B,3,3/7/20 15:00
47677,13,35,18,15,B,3,3/7/20 15:00
48006,9,10,10,10,E,3,3/7/20 15:00
48039,9,17,12,8,E,3,3/7/20 15:00
48170,17,30,19,13,C,3,3/7/20 15:00
48183,11,10,11,10,E,3,3/7/20 15:00
48185,13,19,7,12,D,3,3/7/20 15:00
48233,12,30,18,12,C,3,3/7/20 15:00
48248,18,33,19,20,A,3,3/7/20 15:00
48257,16,20,22,20,C,3,3/7/20 15:00
48539,11,15,9,17,D,3,3/7/20 15:00
48540,16,27,17,15,C,3,3/7/20 15:00
48544,12,17,15,12,D,3,3/7/20 15:00
46669,12,12,14,13,D,3,3/7/20 15:00
46671,12,18,20,15,C,3,3/7/20 15:00
46682,18,34,20,17,B,3,3/7/20 15:00
46690,18,24,18,14,C,3,3/7/20 15:00
46691,17,32,19,18,B,3,3/7/20 15:00
46692,15,27,21,19,B,3,3/7/20 15:00
46694,10,28,18,19,C,3,3/7/20 15:00
46705,12,24,19,18,C,3,3/7/20 15:00
46707,12,10,17,9,E,3,3/7/20 15:00
46722,18,20,17,15,C,3,3/7/20 15:00
46740,9,19,19,13,D,3,3/7/20 15:00
46764,14,30,21,19,B,3,3/7/20 15:00
46779,8,13,8,12,D,3,3/7/20 15:00
46799,13,22,20,18,C,3,3/7/20 15:00
46801,3,19,12,14,D,3,3/7/20 15:00
46804,17,31,22,15,B,3,3/7/20 15:00
46816,8,17,7,9,E,3,3/7/20 15:00
46817,14,26,20,20,C,3,3/7/20 15:00
46866,17,26,24,17,B,3,3/7/20 15:00
46868,19,21,18,10,D,3,3/7/20 15:00
46880,18,28,22,17,B,3,3/7/20 15:00
46910,15,22,20,14,C,3,3/7/20 15:00
46920,16,28,15,14,C,3,3/7/20 15:00
46932,17,18,20,20,C,3,3/7/20 15:00
46939,15,32,20,20,B,3,3/7/20 15:00
46948,15,25,19,15,C,3,3/7/20 15:00
46949,16,16,19,14,D,3,3/7/20 15:00
46953,13,18,16,19,D,3,3/7/20 15:00
46969,16,23,23,20,C,3,3/7/20 15:00
46991,13,25,17,15,C,3,3/7/20 15:00
47000,15,21,19,9,D,3,3/7/20 15:00
47006,11,19,15,8,E,3,3/7/20 15:00
47034,16,8,15,18,D,3,3/7/20 15:00
47037,14,13,15,10,E,3,3/7/20 15:00
47048,15,12,13,14,D,3,3/7/20 15:00
47054,12,13,11,13,D,3,3/7/20 15:00
47071,13,18,17,12,D,3,3/7/20 15:00
